0,1,2,3,4,5,6,7,0
64,62,49,15,5,0,53,22,0
58,44,57,13,5,0,54,22,0
42,44,48,54,5,0,48,22,0
51,4,56,17,5,5,49,22,0
5,54,48,65,5,0,53,22,0
48,45,59,2,5,0,58,34,0
55,5,66,36,5,0,49,22,0
4,39,6,15,5,0,58,3,0
42,37,59,2,5,0,52,29,0
4,42,57,35,5,0,53,25,0
66,55,45,19,5,0,46,22,0
46,44,52,11,5,0,5,22,0
47,39,5,11,5,0,49,4,0
58,47,54,11,5,0,51,26,0
5,34,55,21,5,0,49,22,0
61,6,55,21,5,0,5,25,0
45,4,5,16,5,0,5,22,0
43,44,48,22,5,0,51,22,0
73,63,42,3,5,0,49,22,0
43,53,52,13,5,0,55,22,0
46,53,52,15,5,0,58,22,0
51,51,52,51,5,0,54,22,0
59,45,53,19,5,0,59,27,0
53,54,43,1,5,0,57,32,0
51,51,43,87,5,0,52,22,0
38,61,61,12,5,0,53,47,0
33,55,51,43,5,0,51,22,0
78,74,42,26,5,0,43,22,0
59,53,43,44,5,0,5,22,0
57,53,53,34,5,0,53,22,0
86,68,39,24,5,0,54,22,0
41,54,39,2,5,0,51,22,1
53,31,58,39,5,0,47,37,0
74,75,58,47,5,0,4,35,0
49,39,52,29,5,0,48,22,0
74,57,51,28,5,0,58,22,0
42,24,34,16,5,0,5,22,1
48,39,51,21,5,0,52,28,0
41,53,45,14,5,0,52,66,1
45,46,55,43,5,0,55,38,0
56,48,58,27,5,0,51,22,0
64,59,56,23,5,0,46,22,0
64,56,56,22,5,0,45,22,0
66,62,49,1,5,0,49,22,0
53,44,51,33,5,0,55,22,0
38,49,53,19,5,0,5,22,0
43,35,52,52,5,0,54,22,0
37,32,47,18,5,0,45,25,0
48,43,51,32,5,0,52,43,0
6,47,45,22,5,0,51,29,0
34,46,57,9,5,0,55,22,0
48,54,55,12,5,0,51,22,0
47,39,59,15,5,0,57,22,0
48,42,52,24,5,0,56,22,0
58,51,49,27,5,0,57,29,0
6,5,44,61,5,0,47,22,0
45,55,54,66,5,0,47,22,0
46,49,58,23,5,0,44,22,0
5,54,53,54,5,0,51,27,0
63,57,59,4,5,0,38,22,0
43,57,51,49,5,0,48,22,0
48,45,55,5,5,0,53,22,0
51,54,6,57,5,0,58,22,0
54,52,63,37,5,0,46,22,0
28,58,21,13,5,0,51,22,1
39,44,35,16,5,0,55,22,1
8,63,45,29,5,0,51,22,0
5,52,59,3,5,0,51,35,0
36,46,62,46,5,0,51,33,0
46,38,47,22,5,0,52,27,0
4,45,56,2,5,0,45,22,0
49,61,49,25,5,0,5,28,0
38,5,37,26,5,0,43,22,1
69,7,52,36,5,0,46,22,0
78,75,4,28,5,0,53,22,0
64,57,57,27,5,0,37,22,0
36,58,35,24,5,0,44,22,1
36,43,39,12,5,0,49,22,1
47,52,5,4,5,0,41,22,0
48,23,57,27,5,0,48,47,0
47,39,55,24,5,0,47,22,0
44,59,36,16,5,0,52,22,1
3,56,55,18,5,0,5,22,0
65,65,52,16,5,0,6,22,0
27,6,48,23,5,0,55,22,0
45,41,5,46,5,5,5,27,0
3,32,57,19,5,0,48,55,0
4,44,49,47,5,0,49,27,0
45,51,5,16,5,0,52,10,0
45,45,5,6,5,0,49,22,0
59,67,56,41,5,0,47,22,0
47,47,57,48,5,0,48,22,0
35,52,48,22,5,0,26,22,0
47,41,66,26,5,0,53,22,0
64,62,29,28,5,0,51,22,0
59,6,49,43,5,0,53,31,0
54,55,34,31,5,0,54,22,1
58,62,54,17,5,0,48,22,0
4,38,53,16,5,0,52,27,0
46,71,48,53,5,0,53,22,0
53,51,55,5,5,0,45,25,0
41,4,59,47,5,0,48,43,0
5,64,57,15,5,0,47,22,0
4,62,52,31,5,0,49,31,0
6,5,57,25,5,0,41,26,0
62,51,52,42,5,0,54,27,0
34,54,5,21,5,0,54,31,0
39,58,5,26,5,0,54,59,1
29,32,58,15,5,0,5,3,0
47,32,64,3,5,0,63,22,0
39,47,56,16,5,0,47,22,0
58,48,51,47,5,0,55,22,0
64,6,57,19,5,0,43,22,0
37,46,4,27,5,0,45,22,0
43,57,53,16,5,0,54,22,0
28,37,61,9,5,0,52,55,0
59,48,5,14,5,0,45,25,0
39,55,48,31,5,0,54,29,0
26,36,47,34,5,0,53,72,0
51,34,5,19,5,0,5,22,0
58,5,5,12,5,0,48,25,0
44,39,53,14,5,0,54,44,0
41,39,44,34,5,0,48,4,0
45,43,51,24,5,0,54,33,0
36,68,46,16,5,0,53,28,0
42,31,5,15,5,0,53,22,0
67,71,52,65,5,0,53,36,0
4,42,71,21,5,0,54,32,0
54,49,49,2,5,0,52,22,0
57,51,53,18,5,0,56,25,0
35,45,43,11,5,0,56,22,1
42,42,42,2,5,0,49,22,1
26,5,33,28,5,0,51,22,1
39,42,38,4,5,0,49,47,1
26,44,3,11,5,0,51,47,1
31,44,53,23,5,0,51,32,0
48,61,44,2,5,0,47,22,0
66,45,5,23,5,0,49,22,0
21,41,55,11,5,0,5,27,0
38,68,44,45,5,0,53,22,0
44,38,48,32,5,83,53,22,0
31,31,56,33,5,0,52,33,0
49,31,49,35,5,0,51,29,0
38,37,56,21,5,0,49,22,0
39,4,53,67,5,0,47,22,0
24,34,69,18,5,0,52,22,0
49,43,51,13,5,0,47,22,0
54,38,52,18,5,0,48,22,0
43,57,53,53,5,0,53,25,0
31,55,52,17,5,0,52,22,0
32,42,52,24,5,0,6,22,0
37,42,51,11,5,0,57,22,0
75,7,38,27,5,0,49,22,0
44,42,6,21,5,0,57,22,0
52,51,51,54,5,0,55,27,0
63,56,45,58,5,0,51,22,0
72,62,34,29,5,0,56,28,0
72,61,37,3,5,0,57,22,0
57,57,44,37,5,0,52,25,0
42,58,41,65,5,0,46,26,0
59,61,34,22,5,0,51,22,0
52,77,38,34,5,0,51,22,0
5,52,6,51,5,0,48,22,0
49,6,43,56,5,0,36,22,0
5,41,44,5,5,0,42,22,0
5,4,56,7,5,0,5,22,0
37,58,44,51,5,0,44,22,0
55,45,45,54,5,0,5,22,0
67,68,46,29,5,0,46,22,0
53,51,46,28,5,0,48,22,0
47,46,59,49,5,0,56,22,0
73,83,43,3,5,0,55,22,0
7,65,54,28,5,0,6,4,0
47,54,37,14,5,0,5,22,1
56,52,48,17,5,0,46,22,0
56,41,58,21,5,0,42,22,0
