41,54,39,2,5,0,51,22,1
42,24,34,16,5,0,5,22,1
41,53,45,14,5,0,52,66,1
28,58,21,13,5,0,51,22,1
39,44,35,16,5,0,55,22,1
38,5,37,26,5,0,43,22,1
36,58,35,24,5,0,44,22,1
36,43,39,12,5,0,49,22,1
44,59,36,16,5,0,52,22,1
54,55,34,31,5,0,54,22,1
39,58,5,26,5,0,54,59,1
35,45,43,11,5,0,56,22,1
42,42,42,2,5,0,49,22,1
26,5,33,28,5,0,51,22,1
39,42,38,4,5,0,49,47,1
26,44,3,11,5,0,51,47,1
47,54,37,14,5,0,5,22,1
36,37,33,14,5,0,57,31,1
55,42,34,3,5,0,52,22,1
34,42,3,23,5,0,53,22,1
51,55,35,16,5,0,51,47,1
36,49,3,22,5,0,52,31,1
29,43,4,15,5,0,53,22,1
52,75,37,14,5,0,46,22,1
58,6,43,12,5,0,55,22,1
36,46,43,19,5,0,48,22,1
53,68,42,19,5,0,53,22,1
46,35,33,17,5,0,55,22,1
54,55,42,22,5,0,48,22,1
39,44,28,12,5,0,46,27,1
42,52,4,17,5,0,5,26,1
37,34,32,22,5,0,56,22,1
44,51,37,15,5,0,51,22,1
49,46,34,21,5,0,55,22,1
2,34,33,1,5,0,48,31,1
48,46,38,29,5,0,53,22,1
51,63,3,35,5,0,53,27,1
53,68,34,42,5,0,54,27,1
33,28,31,24,5,0,53,22,1
37,62,34,25,5,0,51,22,1
3,5,34,26,5,0,51,22,1
49,4,34,26,5,0,5,22,1
34,4,3,23,5,0,51,22,1
43,44,3,18,5,0,51,22,1
45,57,3,17,5,0,51,22,1
42,44,33,17,5,0,54,27,1
47,59,43,13,5,0,56,3,1
4,45,42,17,5,0,54,26,1
49,41,32,21,5,0,5,32,1
5,46,42,32,5,0,56,55,1
32,36,34,19,5,0,55,26,1
4,51,42,13,5,0,45,25,1
65,61,39,3,5,0,57,28,1
47,43,35,32,5,0,54,22,1
36,35,47,22,5,0,44,31,1
37,55,29,32,5,0,51,22,1
42,51,39,22,5,0,49,26,1
46,14,36,21,5,0,5,25,1
39,37,33,23,5,0,53,26,1
39,37,33,23,5,0,52,26,1
51,47,41,44,5,0,5,22,1
44,41,29,21,5,0,49,22,1
48,49,45,23,5,0,51,22,1
53,51,36,13,5,0,52,22,1
41,48,38,13,5,0,51,35,1
39,81,35,28,5,0,51,45,1
38,45,37,19,5,0,52,3,1
31,3,34,19,5,0,55,3,1
47,61,5,23,5,0,49,22,1
49,6,3,34,5,0,5,43,1
27,56,3,14,5,0,52,39,1
44,43,34,21,5,0,55,4,1
39,49,3,19,5,0,52,31,1
27,49,36,26,5,0,49,26,1
66,55,34,2,5,0,62,22,1
58,53,33,26,5,0,51,22,1
45,66,39,11,5,0,54,22,1
57,5,4,8,5,0,47,22,1
51,51,32,27,5,0,54,22,1
55,72,35,26,5,0,49,22,1
65,66,37,12,5,0,52,27,1
42,28,33,23,5,0,39,26,1
46,48,38,22,5,0,39,45,1
52,65,36,37,5,0,52,34,1
4,43,36,33,5,0,51,22,1
27,41,24,2,5,0,49,22,1
25,35,22,18,5,0,46,22,1
37,4,38,18,5,0,51,22,1
45,57,38,28,5,0,53,31,1
55,46,47,15,5,0,47,22,1
25,42,21,14,5,0,41,22,1
4,65,38,17,5,0,57,22,1
49,55,41,19,5,0,48,31,1
46,61,38,35,5,0,49,22,1
43,28,41,32,5,0,52,22,1
31,4,31,17,5,0,52,22,1
55,39,39,47,5,0,5,83,1
59,48,41,53,5,0,48,56,1
43,48,36,26,5,0,52,22,1
5,47,45,14,5,0,53,32,1
49,53,36,15,5,0,52,27,1
39,63,41,27,5,0,49,22,1
49,49,4,2,5,0,48,26,1
33,49,46,22,5,0,53,33,1
26,3,37,15,5,0,53,25,1
45,5,43,16,5,0,52,28,1
22,53,36,22,5,0,54,31,1
43,41,37,18,5,0,54,31,1
46,59,38,12,5,0,5,22,1
47,61,32,27,5,0,5,3,1
3,68,41,17,5,0,51,22,1
55,35,36,29,5,0,51,22,1
35,32,31,16,5,0,56,22,1
67,61,39,24,5,0,51,22,1
39,56,34,18,5,0,49,22,1
51,38,42,21,5,0,46,34,1
32,45,39,14,5,0,45,22,1
28,48,36,16,5,0,53,22,1
52,65,36,26,5,0,44,22,1
38,56,38,16,5,0,53,22,1
63,65,42,18,5,0,54,27,1
39,33,33,23,5,0,47,22,1
5,63,45,13,5,0,45,32,1
2,6,5,29,5,0,51,22,1
29,26,43,17,5,0,55,3,1
49,56,37,2,5,0,53,22,1
49,55,35,23,5,0,57,22,1
6,68,3,27,5,0,55,22,1
52,46,34,2,5,0,51,25,1
3,37,4,45,5,0,48,41,1
63,61,41,22,5,0,51,22,1
58,53,38,18,5,0,52,22,1
35,56,36,3,5,0,53,25,1
49,31,34,13,5,0,52,22,1
43,45,37,12,5,0,48,22,1
45,57,3,17,5,0,51,22,1
35,53,35,33,5,0,5,32,1
48,43,45,17,5,0,48,37,1
46,4,38,18,5,0,49,22,1
47,6,35,21,5,0,52,22,1
37,51,39,18,5,0,51,27,1
36,33,38,15,5,0,55,36,1
39,46,33,18,5,0,53,22,1
54,44,35,19,5,0,51,27,1
52,55,39,9,10,0,55,25,1
38,42,31,35,5,0,52,22,1
41,42,23,16,5,0,4,22,1
49,31,43,24,5,0,54,22,1
46,41,43,18,5,0,54,22,1
32,36,28,38,5,0,5,4,1
36,5,39,23,5,0,5,22,1
31,51,38,18,5,0,46,31,1
42,51,33,16,5,0,54,22,1
47,41,46,18,5,0,53,22,1
54,44,38,22,5,0,54,3,1
43,6,4,12,5,0,49,29,1
65,62,26,33,5,0,55,22,1
42,71,45,15,5,0,48,22,1
38,37,36,14,5,0,54,22,1
61,76,3,16,5,0,45,41,1
38,67,33,17,5,0,51,22,1
51,46,41,36,5,0,49,22,1
32,29,29,8,5,0,52,22,1
45.,57.,3.,17.,5.,0.,51.,22.,1
39.,37.,33.,23.,5.,0.,52.42661988025722,26.,1
46.09557422277392,41.,43.286722668321765,18.,5.,0.,53.90442577722608,22.,1
38.70508552182412,62.508475869706864,40.41017104364823,26.705085521824117,5.,0.,48.508475869706864,22.,1
47.07087487919801,44.07087487919801,32.07087487919801,21.,5.,0.,52.685049855037605,22.,1
63.42743663902933,61.,40.78628168048533,22.213718319514665,5.,0.,51.,22.,1
39.158386504341145,56.09503190260469,34.06335460173646,17.936645398263543,5.,0.,49.09503190260469,22.,1
53.88675947661159,54.84901263548212,33.92450631774106,30.84901263548212,5.,0.,54.,22.,1
54.08054756692228,69.85461098948531,35.30648414435924,26.,5.,0.,47.4675792782038,22.,1
39.,44.26503148377296,34.73496851622704,16.265031483772958,5.,0.,54.73496851622704,22.,1
38.99936616712967,49.,3.,19.000633832870328,5.,0.,52.,31.,1
46.76325711000281,55.18371444998593,37.23674288999719,13.52651422000563,5.,0.,5.,22.,1
39.9371897669326,47.56198294488766,33.,17.375206822044937,5.,0.,53.312396588977535,22.,1
43.86413671451355,50.184820287081315,37.,14.592410143540658,5.,0.,50.59241014354066,22.,1
54.625068295781816,51.65002731831273,36.65002731831273,14.62506829578182,5.,0.,52.,22.,1
38.58406025892416,56.,35.66375896430336,17.16812051784832,5.,0.,50.66375896430336,22.,1
47.37116915009657,44.11350745028971,36.11350745028971,30.88649254971029,5.,0.,53.62883084990343,22.,1
36.99880915975231,61.995236639009256,34.00119084024769,24.998809159752312,5.,0.,50.9916641182662,22.,1
42.094540991669966,51.,33.189081983339925,15.952729504165019,5.,0.,53.858188512495055,22.,1
35.3345643366875,44.33087132662501,41.661742653250016,11.334564336687496,5.,0.,53.658049643187525,22.,1
34.905652938582826,45.726413234645705,41.905652938582826,17.632066173228534,5.,0.,47.17923970393712,22.,1
52.41074209886908,45.45234386817456,34.,2.136914032956361,5.,0.,51.13691403295636,24.589257901130917,1
44.52531137865205,51.21012455146082,36.89493772426959,15.,5.,0.,51.10506227573041,22.52531137865205,1
46.53351369930203,5.067027398604058,36.39945890209391,19.600541097906085,5.,0.,50.60054109790609,22.,1
47.38682610458933,46.24526955816427,37.75473044183573,28.6320956627536,5.,0.,52.877365220917866,22.,1
55.70713766445191,56.13809177630128,41.81031803728312,22.,5.,0.,48.56904588815064,22.,1
63.,62.72424582112345,41.43106145528086,20.275754178876547,5.,0.,52.29318436584259,24.15530727640432,1
44.45143172901083,62.160022103075804,37.354295187032484,13.742841354945856,5.,0.,52.902863458021656,22.,1
61.0028235641298,57.80451770260768,39.80169413847788,20.40225885130384,5.,0.,51.39943528717404,22.,1
39.,33.10547263323015,33.,23.,5.,0.,47.131840791537684,22.105472633230146,1
63.62598739250048,65.31299369625023,40.435031518748815,16.122037822498577,5.,0.,53.37401260749952,27.,1
34.31890988928176,47.78269186713811,39.,15.85512791142541,5.,0.,47.78269186713811,24.318909889281763,1
38.03509940126642,56.01754970063321,37.98830019957786,16.,5.,0.,52.99415009978893,22.,1
55.13891594539885,49.62182609084483,35.20727536361494,2.2414550727229883,5.,0.,52.44873043633793,25.724365218168966,1
49.15003260162574,64.15003260162574,39.4333550677505,17.71667753387525,5.,0.,52.57222584462508,22.,1
49.88497738678867,55.70500753773711,37.58998492452578,4.064947235840226,6.474962311314448,0.,53.58998492452578,22.88497738678867,1
45.59208827092253,58.18417654184506,3.5920882709225315,18.776264812767593,5.,0.,50.40791172907747,22.,1
46.59906369362728,60.198127387254566,4.599063693627282,21.797191080881845,5.,0.,49.40093630637272,22.,1
44.422822528023914,41.6040321828913,29.18120965486739,21.362419309734783,5.,0.,49.30201609144565,22.,1
